plant_code,plant_name,year,state,net_gen_mwh,consumption_ML,withdrawal_ML,discharge_ML,facility_age_yrs,cooling_category,cooling_type_eia,n_cooling_systems,primary_fuel,LAT,LON,ashrae_zone,moisture_regime,ba_climate_zone,bws_raw,max_temp_f,min_temp_f,mean_temp_f,T_oa_celsius,RH_oa_pct,P_oa_pa,state_water_intensity_L_per_MWh,estimated_WUE_liters_per_kwh,Simulated_Effectiveness,Simulated_WUE_Peak,Simulated_WUE_Mean,Simulated_WUE_Blended_10pct,Simulated_WUE_Blended_20pct,capacity_mw
55230,Jack County,2023,TX,6252133.0,5950.925713,6072.380593,0.0,17,Closed,RI,2,NG,33.101,-97.9574,3A,A,Mixed-Humid,1.107253721,81.4,55.5,68.5,27.444444444444446,60.0,101325.0,776.3255826,0.951823276,3.559077254765283,3.653017797594592,3.429804663763734,3.452125977,3.474447290529906,1280.0
55230,Jack County,2022,TX,5486223.0,4747.986767,4747.986767,0.0,16,Closed,RI,2,NG,33.101,-97.9574,3A,A,Mixed-Humid,1.107253721,80.6,53.1,66.8,27.0,60.0,101325.0,721.3720338,0.865438165,3.548572492452392,3.645940253188317,3.4232350628092107,3.4455055818471214,3.4677761008850325,1280.0
50397,Pixelle Specialty Solutions LLC - Spring Grove Facility,2022,PA,452695.025,481.9016201,9805.533008,9259.99486053,74,Open,ON,2,BLQ,39.870935,-76.868117,4A,A,Mixed-Humid,0.176300101,64.3,45.7,55.0,17.944444444444443,60.0,101325.0,1135.816208083482,1.064517155,3.3703045560446627,3.5293237810573723,3.3822519281713683,3.396959113459969,3.4116662987485693,103.6
50397,Pixelle Specialty Solutions LLC - Spring Grove Facility,2023,PA,410556.097,453.98800671,9739.784222,9167.540006690002,75,Open,ON,2,BLQ,39.870935,-76.868117,4A,A,Mixed-Humid,0.176300101,66.1,47.3,56.7,18.944444444444443,60.0,101325.0,1089.5722832110791,1.105788003,3.3873219876785843,3.540086166113757,3.387709858664937,3.402947489409819,3.4181851201547016,103.6
50397,Pixelle Specialty Solutions LLC - Spring,2024,PA,395006.921,469.21292573000005,7492.125112,6891.531961,76,Open,ON,2,BLQ,39.870935,-76.868117,4A,A,Mixed-Humid,0.176300101,65.9,47.5,56.7,18.833333333333336,60.0,101325.0,1028.331849,1.187860012,3.3854049297013136,3.5388689179432973,3.387709858664937,3.402825764592773,3.4179416705206096,103.6
50397,Pixelle Specialty Solutions LLC - Spring Grove Facility,2021,PA,442624.359,494.6773788,4317.0443366300005,3626.69533,73,Open,ON,2,BLQ,39.870935,-76.868117,4A,A,Mixed-Humid,0.176300101,65.5,47.9,56.7,18.61111111111111,60.0,101325.0,1188.6384207251313,1.117600893,3.381580717796833,3.53645071986192,3.387709858664937,3.402583944784636,3.417458030904334,103.6
60345,Okeechobee Clean Energy Center,2023,FL,11370323.94,8842.036386200001,8842.104523580001,0.0,4,Closed,RI,1,NG,27.634167,-80.791111,2A,A,Hot-Humid,0.390419117,84.7,66.5,75.6,29.27777777777778,60.0,101325.0,786.263276,0.777641555,3.4285902344666805,3.504265754942101,3.290692194666552,3.312049550694107,3.333406906721662,1723.1
60345,Okeechobee Clean Energy Center,2022,FL,9904599.992,7896.963355,7897.720436780001,0.0,3,Closed,RI,1,NG,27.634167,-80.791111,2A,A,Hot-Humid,0.390419117,83.7,65.5,74.6,28.72222222222222,60.0,101325.0,698.1357374,0.797302603,3.4151231327399296,3.495048385139775,3.286501477943424,3.307356168663059,3.3282108593826942,1723.1
60345,Okeechobee Clean Energy Center,2021,FL,9175822.951,8064.002142,8064.002142,0.0,2,Closed,RI,1,NG,27.634167,-80.791111,2A,A,Hot-Humid,0.390419117,84.3,65.5,74.9,29.05555555555556,60.0,101325.0,614.3257591704711,0.878831488,3.423166580462565,3.500546505165212,3.287750615461115,3.3090302044315245,3.3303097934019346,1723.1
60345,Okeechobee Clean Energy Center,2024,FL,11062229.0,9800.085803,9800.097159,0.0,5,Closed,RI,1,NG,27.634167,-80.791111,2A,A,Hot-Humid,0.390419117,84.0,66.2,75.1,28.88888888888889,60.0,101325.0,838.3079358847431,0.885905165,3.419130362679271,3.4977854590068853,3.288587201,3.309507026528376,3.330426852359321,1723.1
55970,Cosumnes,2022,CA,912682.995,871.0947638,871.0947638,0.0,17,Closed,RI,1,NG,38.338475,-121.123978,3B,B,Hot-Dry,1.509648074,76.9,48.7,62.8,24.944444444444446,60.0,101325.0,175.26246227243382,0.954432994,3.5027213498156016,3.615136182175572,3.408485524483003,3.42915059,3.4498156560215167,556.8
55970,Cosumnes,2021,CA,4013073.023,2833.5762263200004,2833.5762263200004,0.0,16,Closed,RI,1,NG,38.338475,-121.123978,3B,B,Hot-Dry,1.509648074,75.7,49.1,62.4,24.27777777777778,60.0,101325.0,180.6069952463169,0.706086386,3.4886278264218955,3.605775315455229,3.4070622,3.426933512,3.4468048230917097,556.8
55970,Cosumnes,2023,CA,2914550.005,2175.8574534100003,2175.8574534100003,0.0,18,Closed,RI,1,NG,38.338475,-121.123978,3B,B,Hot-Dry,1.509648074,74.0,49.1,61.6,23.33333333333333,60.0,101325.0,196.1989634429307,0.74655005,3.469241797327114,3.5929965570704496,3.404242379268757,3.4231177970489264,3.4419932148290955,556.8
55970,Cosumnes,2024,CA,3841500.028,2175.853668,2175.853668,0.0,19,Closed,RI,1,NG,38.338475,-121.123978,3B,B,Hot-Dry,1.509648074,76.2,50.6,63.4,24.55555555555556,60.0,101325.0,177.1685916233332,0.566407302,3.494399300832144,3.609640412014833,3.410637559,3.430537843960752,3.4504381293000947,556.8
6761,Rawhide,2021,CO,1864210.042,4156.38018,288348.557,0.0,37,Closed,RC,1,SUB,40.860905,-105.021207,5B,B,Cold,1.284841675,60.8,35.4,48.1,16.0,60.0,101325.0,961.5377725,2.229566458,3.338605669978535,3.509568170661373,3.361406350876936,3.37622253285538,3.3910387148338232,800.4
6761,Rawhide,2022,CO,2141723.968,4145.02395,326117.65184610005,0.0,38,Closed,RC,1,SUB,40.860905,-105.021207,5B,B,Cold,1.284841675,60.7,34.2,47.4,15.944444444444445,60.0,101325.0,863.0511010346211,1.935367961,3.337762697511179,3.5090250817684585,3.3593999047772747,3.374362422476393,3.389324940175512,800.4
6761,Rawhide,2023,CO,1501545.991,4145.02395,318721.7935,0.0,39,Closed,RC,1,SUB,40.860905,-105.021207,5B,B,Cold,1.284841675,59.3,35.4,47.4,15.166666666666666,60.0,101325.0,776.8433222,2.760504157,3.3256524298887644,3.501539547894657,3.3593999047772747,3.373613869089013,3.387827833400751,800.4
6761,Rawhide,2024,CO,1287036.033,4145.02395,327677.7026,0.0,40,Closed,RC,1,SUB,40.860905,-105.021207,5B,B,Cold,1.284841675,62.5,36.1,49.3,16.944444444444443,60.0,101325.0,700.6470730621251,3.220596661,3.353802807366645,3.5189784831408746,3.364890210463084,3.380299037730863,3.395707864998642,800.4
6072,Grand Gulf,2022,MS,8600330.0,27829.25548,34496.09686,6678.193824,37,Closed,RN,1,NUC,32.0081,-91.0478,3A,A,Hot-Humid,0.173674303,78.5,55.1,66.8,25.83333333333333,60.0,101325.0,1113.947101091546,3.235835774,3.5220579158931047,3.628083109763493,3.4232350628092107,3.443719867504639,3.464204672200068,1440.0
6072,Grand Gulf,2021,MS,11772058.0,49584.88496,59448.97826,9865.209997,36,Closed,RN,1,NUC,32.0081,-91.0478,3A,A,Hot-Humid,0.173674303,78.7,57.0,67.8,25.944444444444443,60.0,101325.0,1368.6581713499852,4.212082965,3.524534976858159,3.629740463760219,3.427076743020649,3.447343115094607,3.467609487168564,1440.0
6072,Grand Gulf,2023,MS,11749621.0,39423.37578,47313.96072,7890.660647,38,Closed,RN,1,NUC,32.0081,-91.0478,3A,A,Hot-Humid,0.173674303,80.2,57.1,68.6,26.77777777777778,60.0,101325.0,1190.170189531418,3.355289144,3.543424794319799,3.6424597117634914,3.430197016627996,3.4514232861415457,3.472649555655095,1440.0
6072,Grand Gulf,2024,MS,10653403.0,40067.59957,46696.484643920005,6621.314253,39,Closed,RN,1,NUC,32.0081,-91.0478,3A,A,Hot-Humid,0.173674303,79.5,56.8,68.1,26.38888888888889,60.0,101325.0,1101.6484788874882,3.761014163,3.534547508027691,3.636459683971796,3.428241896125784,3.449063674910385,3.469885453694986,1440.0
1733,Monroe (MI),2022,MI,15349520.22,37871.06999,2237802.531,2199931.465,50,Open,ON,4,SUB,41.8906,-83.3464,5A,A,Cold,0.105604749,60.2,42.0,51.1,15.666666666666666,60.0,101325.0,1476.414558637139,2.467247799,3.333368952179984,3.5063266219319464,3.3702240222436526,3.383834282212482,3.3974445421813115,3293.1
1733,Monroe (MI),2023,MI,11475041.0,35986.719392900006,2084942.5611391496,2048955.8417462504,51,Open,ON,4,SUB,41.8906,-83.3464,5A,A,Cold,0.105604749,60.9,44.1,52.5,16.055555555555557,60.0,101325.0,1213.706918773508,3.136086345,3.339497971349352,3.5101124007703945,3.3744655088093736,3.388030198005476,3.401594887201578,3293.1
1733,Monroe (MI),2024,MI,13118111.01,32468.0256,2173046.627,2138106.627,52,Open,ON,4,SUB,41.8906,-83.3464,5A,A,Cold,0.105604749,62.7,45.4,54.0,17.055555555555557,60.0,101325.0,1381.924819418998,2.475053427,3.3555756384403685,3.520108164628204,3.3791038780796216,3.393204307,3.407304735389338,3293.1
55357,Jack Fusco Energy Center,2022,TX,3392955.0,3095.655302,3856.40536455,760.7500623,19,Closed,RI,1,NG,29.4731,-95.6244,2A,A,Hot-Humid,1.107253721,81.5,62.5,72.0,27.5,60.0,101325.0,721.3720338,0.912377353,3.560432963652424,3.653913613967904,3.443947656252855,3.464944252,3.485940847795865,675.6
55357,Jack Fusco Energy Center,2021,TX,2753592.0,2295.57483,3199.7730043100005,904.19438883,18,Closed,RI,1,NG,29.4731,-95.6244,2A,A,Hot-Humid,1.107253721,81.5,64.5,73.0,27.5,60.0,101325.0,920.352768757704,0.833665565,3.560350928,3.653913613967904,3.4481506449861583,3.468726941884333,3.489303238782508,675.6
55357,Jack Fusco Energy Center,2024,TX,3398399.0,3332.311565,3923.255705,590.9479259,21,Closed,RI,1,NG,29.4731,-95.6244,2A,A,Hot-Humid,1.107253721,82.8,65.6,74.2,28.22222222222222,60.0,101325.0,777.3228451,0.980553362,3.577836353677311,3.6657914505304463,3.453294836773248,3.474544498148968,3.495794159524688,675.6
55357,Jack Fusco Energy Center,2023,TX,3305314.0,2989.262569,3741.51060023,752.3578083200001,20,Closed,RI,1,NG,29.4731,-95.6244,2A,A,Hot-Humid,1.107253721,83.1,65.3,74.2,28.38888888888889,60.0,101325.0,776.3255826,0.904380815,3.581956194022429,3.668595275082368,3.453294836773248,3.47482488060416,3.496354924435072,675.6
55710,Allegheny Energy Units 3 4 & 5,2024,PA,4049593.0,2559.928937,3102.662096,542.7255879,21,Closed,RI,1,NG,40.545278,-79.768611,5A,A,Cold,0.176300101,65.9,46.9,56.4,18.833333333333336,60.0,101325.0,1028.331849,0.632144746,3.385445670977864,3.5388689179432973,3.3867367678558025,3.401949982864552,3.4171631978733013,556.0
55710,Allegheny Energy Units 3 4 & 5,2022,PA,4405161.0,2780.36093254,3315.504344,535.1547679299999,19,Closed,RI,1,NG,40.545278,-79.768611,5A,A,Cold,0.176300101,60.9,42.1,51.5,16.055555555555557,60.0,101325.0,1135.816208083482,0.63115989,3.339515808944248,3.5101124007703945,3.371427421180897,3.385295919139846,3.3991644170987967,556.0
55710,Allegheny Energy Units 3 4 & 5,2023,PA,4480397.0,2898.280239,3456.6168582200003,558.2192710600001,20,Closed,RI,1,NG,40.545278,-79.768611,5A,A,Cold,0.176300101,63.7,45.0,54.4,17.61111111111111,60.0,101325.0,1089.5722832110791,0.646880229,3.3647230561899666,3.525830291772244,3.380357653062256,3.3949049169332546,3.4094521808042537,556.0
55710,Allegheny Energy Units 3 4 & 5,2021,PA,3569703.0,1202.814028,1536.2707944,346.300663,18,Closed,RI,1,NG,40.545278,-79.768611,5A,A,Cold,0.176300101,62.3,44.1,53.2,16.833333333333332,60.0,101325.0,1188.6384207251313,0.336950729,3.3519478798848006,3.517853637902319,3.3766177733438325,3.390741359799681,3.4048649462555303,556.0
3470,W A Parish,2024,TX,12165789.0,13389.22608001,1754561.9925340102,1741210.632,66,Open,OC,8,SUB,29.4828,-95.6311,2A,A,Hot-Humid,1.107253721,82.8,65.6,74.2,28.22222222222222,60.0,101325.0,777.3228451,1.100563727,3.5778171592939154,3.6657914505304463,3.453294836773248,3.474544498148968,3.495794159524688,4008.4
3470,W A Parish,2023,TX,10743262.0,8316.231581,1715269.013,1718445.286,65,Open,OC,8,SUB,29.4828,-95.6311,2A,A,Hot-Humid,1.107253721,83.1,65.3,74.2,28.38888888888889,60.0,101325.0,776.3255826,0.774088129,3.5819604756095025,3.668595275082368,3.453294836773248,3.47482488060416,3.496354924435072,4008.4
6153,Callaway,2022,MO,8874769.5,17975.814321100002,27623.57144039,9647.760905,38,Closed,RN,1,NUC,38.758919,-91.778841,4A,A,Mixed-Humid,0.27376985,67.4,45.5,56.5,19.66666666666667,60.0,101325.0,608.829783,2.025496473,3.400011107555025,3.548133737781897,3.387060652536878,3.403167961,3.419275269585882,1235.8
6153,Callaway,2024,MO,10525784.0,25102.15148,36309.51266,11207.327112240002,40,Closed,RN,1,NUC,38.758919,-91.778841,4A,A,Mixed-Humid,0.27376985,68.5,47.9,58.2,20.27777777777778,60.0,101325.0,811.6074049,2.384824872,3.410935008185659,3.555132437882925,3.3926409463075147,3.408890095465056,3.425139244622597,1235.8
6153,Callaway,2021,MO,4292433.0,9973.275881,21154.57451,11181.29863308,37,Closed,RN,1,NUC,38.758919,-91.778841,4A,A,Mixed-Humid,0.27376985,67.2,47.8,57.5,19.55555555555556,60.0,101325.0,442.7894572,2.323455225,3.398035834717005,3.5468801283093256,3.390326026645268,3.405981436811674,3.421636847,1235.8
6153,Callaway,2023,MO,9179744.0,21847.49382,31141.765563080004,9364.975636,39,Closed,RN,1,NUC,38.758919,-91.778841,4A,A,Mixed-Humid,0.27376985,69.0,47.8,58.4,20.55555555555556,60.0,101325.0,762.6282873396681,2.379967657,3.4159993369492256,3.558373046804261,3.3933068370759014,3.4098134580487374,3.4263200790215738,1235.8
55337,Ironwood LLC,2022,PA,5136582.0,3875.551968,3875.551968,0.0,21,Closed,RI,1,NG,40.3509,-76.3658,4A,A,Mixed-Humid,0.176300101,64.3,45.7,55.0,17.944444444444443,60.0,101325.0,1135.816208083482,0.754500165,3.37028415,3.5293237810573723,3.3822519281713683,3.396959113459969,3.4116662987485693,777.6
55337,Ironwood LLC,2021,PA,4394625.0,3380.1818595000004,3380.1818595000004,0.0,20,Closed,RI,1,NG,40.3509,-76.3658,4A,A,Mixed-Humid,0.176300101,65.5,47.9,56.7,18.61111111111111,60.0,101325.0,1188.6384207251313,0.769162752,3.3815678402326124,3.53645071986192,3.387709858664937,3.402583944784636,3.417458030904334,777.6
55337,Ironwood LLC,2024,PA,4407279.0,3297.675063,3297.675063,0.0,23,Closed,RI,1,NG,40.3509,-76.3658,4A,A,Mixed-Humid,0.176300101,65.9,47.5,56.7,18.833333333333336,60.0,101325.0,1028.331849,0.748233788,3.3854313663538225,3.5388689179432973,3.387709858664937,3.402825764592773,3.4179416705206096,777.6
55337,Ironwood LLC,2023,PA,4241847.0,3247.851497,3247.851497,0.0,22,Closed,RI,1,NG,40.3509,-76.3658,4A,A,Mixed-Humid,0.176300101,66.1,47.3,56.7,18.944444444444443,60.0,101325.0,1089.5722832110791,0.765669176,3.387285679396455,3.540086166113757,3.387709858664937,3.402947489409819,3.4181851201547016,777.6
55328,Hermiston Power Partnership,2021,OR,4341072.0,3497.942179,3899.47954494,401.54115116,19,Closed,RI,1,NG,45.794046,-119.313323,5B,B,Cold,0.588205462,66.1,41.8,54.0,18.944444444444443,60.0,101325.0,239.4993775745413,0.80577843,3.3872775944056768,3.540086166113757,3.3791038780796216,3.395202106883035,3.411300335686449,689.4
55328,Hermiston Power Partnership,2023,OR,3918106.2,3137.067688,3485.666095,348.5946215,21,Closed,RI,1,NG,45.794046,-119.313323,5B,B,Cold,0.588205462,65.4,42.8,54.1,18.55555555555556,60.0,101325.0,260.0931066519397,0.800659178,3.380593265976332,3.535849537805404,3.379416646467749,3.3950599356015148,3.4107032247352804,689.4
55328,Hermiston Power Partnership,2024,OR,4283080.0,3002.045898,3485.666095,483.60884,22,Closed,RI,1,NG,45.794046,-119.313323,5B,B,Cold,0.588205462,65.8,42.8,54.3,18.77777777777778,60.0,101325.0,234.2863594347078,0.700908201,3.3844062454572224,3.538262338375773,3.380043532794025,3.3958654133522006,3.411687293910376,689.4
55328,Hermiston Power Partnership,2022,OR,3859811.0,3006.550536,3316.2652116500003,309.4269842,20,Closed,RI,1,NG,45.794046,-119.313323,5B,B,Cold,0.588205462,64.2,41.4,52.8,17.88888888888889,60.0,101325.0,218.5724023883094,0.778937242,3.3693953062309063,3.5287383420073257,3.3753852974698813,3.390720601923626,3.4060559063773708,689.4
6768,Sikeston Power Station,2023,MO,1359344.957,2800.7491508000003,4870.838463,2069.710772,42,Closed,RI,1,SUB,36.8791,-89.6209,4A,A,Mixed-Humid,0.27376985,70.8,48.5,59.7,21.55555555555556,60.0,101325.0,762.6282873396681,2.06036675,3.4345168431537445,3.570359658883046,3.397684679771512,3.414952177682665,3.432219675593819,261.0
6768,Sikeston Power Station,2024,MO,1514798.022,2971.811829,5222.957302,2250.918348,43,Closed,RI,1,SUB,36.8791,-89.6209,4A,A,Mixed-Humid,0.27376985,71.5,49.3,60.4,21.944444444444443,60.0,101325.0,811.6074049,1.961853518,3.4419689272569443,3.5751617071752504,3.400078265328572,3.4175866095132394,3.435094953697908,261.0
6768,Sikeston Power Station,2021,MO,1713027.01,4102.135254700001,6384.207527,2282.0722726000004,40,Closed,RI,1,SUB,36.8791,-89.6209,4A,A,Mixed-Humid,0.27376985,69.1,48.0,58.5,20.611111111111107,60.0,101325.0,442.7894572,2.394670505,3.4170008606398783,3.5590257153177127,3.39364053665368,3.410179054520083,3.4267175723864867,261.0
6768,Sikeston Power Station,2022,MO,1526765.023,3026.435295,4915.241322700001,1955.315681,41,Closed,RI,1,SUB,36.8791,-89.6209,4A,A,Mixed-Humid,0.27376985,69.1,45.9,57.5,20.611111111111107,60.0,101325.0,608.829783,1.98225349,3.416922611361514,3.5590257153177127,3.390326026645268,3.4071959955125126,3.424065964379757,261.0
8023,Columbia (WI),2022,WI,4023389.002,18197.22295,662645.6733,0.0,47,Closed,RC,2,RC,43.4864,-89.4203,5A,A,Cold,0.411708569,56.5,37.5,47.0,13.61111111111111,60.0,101325.0,497.662717034253,4.522859446,3.302158201026982,3.487197265100888,3.3582617423580383,3.371155294632323,3.3840488469066083,1112.0
8023,Columbia (WI),2024,WI,4787147.961,19516.81688,598011.8795210001,0.0,49,Closed,RC,2,RC,43.4864,-89.4203,5A,A,Cold,0.411708569,60.6,41.2,50.9,15.88888888888889,60.0,101325.0,507.6495916,4.076919501,3.336849062558257,3.5084831302574893,3.369624825072197,3.3835106555907264,3.397396486109256,1112.0
8023,Columbia (WI),2023,WI,4211540.006,23116.741788000003,588985.0016,0.0,48,Closed,RC,2,RC,43.4864,-89.4203,5A,A,Cold,0.411708569,59.5,40.3,49.9,15.27777777777778,60.0,101325.0,568.0996492,5.488904713,3.32731566742303,3.5025956508429474,3.3666535294870465,3.380247741622637,3.393841953758227,1112.0
8023,Columbia (WI),2021,WI,5906812.989,44893.448436000006,594402.6804,0.0,46,Closed,RC,2,RC,43.4864,-89.4203,5A,A,Cold,0.411708569,58.7,38.8,48.8,14.833333333333334,60.0,101325.0,908.5912065184292,7.600282677,3.3205036815332294,3.498397174799475,3.3634317333067862,3.3769282774560554,3.390424821605324,1112.0
621,Turkey Point,2022,FL,20793348.02,9419.973858,2567131.573,0.0,50,Closed,RI,2,NUC,25.4356,-80.3308,1A,A,Hot-Humid,0.390419117,85.6,72.3,78.9,29.77777777777778,60.0,101325.0,698.1357374,0.45302824,3.617344274772252,3.692933733902171,3.474576768584405,3.496412465116182,3.5182481616479584,2861.2
621,Turkey Point,2021,FL,19340939.03,13364.02282,2514887.8769210503,0.0,49,Closed,RI,2,NUC,25.4356,-80.3308,1A,A,Hot-Humid,0.390419117,85.0,71.5,78.3,29.444444444444443,60.0,101325.0,614.3257591704711,0.690970733,3.608637952413897,3.686928698018116,3.471753752097815,3.493271246689845,3.5147887412818752,2861.2
621,Turkey Point,2023,FL,20061347.99,9422.62743,2407349.167,0.0,51,Closed,RI,2,NUC,25.4356,-80.3308,1A,A,Hot-Humid,0.390419117,86.8,72.8,79.8,30.444444444444443,60.0,101325.0,786.263276,0.469690643,3.635165216275226,3.705272133992436,3.478873024824205,3.501512935741028,3.524152846657852,2861.2
621,Turkey Point,2024,FL,21358851.09,9556.377322,2548604.9515423803,0.0,52,Closed,RI,2,NUC,25.4356,-80.3308,1A,A,Hot-Humid,0.390419117,85.1,72.0,78.5,29.5,60.0,101325.0,838.3079358847431,0.447420008,3.610142615424518,3.6879221339662727,3.472691149169155,3.494214247648867,3.515737346128579,2861.2
55087,Zeeland Generating Station,2021,MI,3292690.0,2702.536688,2702.536688,0.0,19,Closed,RI,1,NG,42.8206,-85.9975,5A,A,Cold,0.105604749,59.9,41.7,50.8,15.5,60.0,101325.0,592.1021720015771,0.820768639,3.330790054920048,3.5047209977931817,3.369325848394045,3.3828653633339587,3.3964048782738727,968.2
55087,Zeeland Generating Station,2022,MI,4316479.0,3225.048187,3225.048187,0.0,20,Closed,RI,1,NG,42.8206,-85.9975,5A,A,Cold,0.105604749,57.7,39.9,48.8,14.27777777777778,60.0,101325.0,1476.414558637139,0.747147892,3.312033958594826,3.4932446473831926,3.3634317333067862,3.376413024714427,3.389394316122068,968.2
55087,Zeeland Generating Station,2023,MI,4707207.0,2945.4615896900004,3046.804586,0.0,21,Closed,RI,1,NG,42.8206,-85.9975,5A,A,Cold,0.105604749,59.7,42.3,51.0,15.38888888888889,60.0,101325.0,1213.706918773508,0.625734451,3.3290611220196884,3.5036561244173305,3.3699242160077083,3.3832974068486705,3.396670597689633,968.2
55087,Zeeland Generating Station,2024,MI,5680972.0,3453.675595,3453.675595,0.0,22,Closed,RI,1,NG,42.8206,-85.9975,5A,A,Cold,0.105604749,61.3,43.2,52.2,16.27777777777778,60.0,101325.0,1381.924819418998,0.607937444,3.343072012922418,3.512300810645248,3.373549602602037,3.387424723406358,3.4012998442106794,968.2
55327,Baytown Energy Center,2024,TX,5088871.0,2947.86154,3385.034755,424.7722123,22,Closed,RI,1,NG,29.7731,-94.9019,2A,A,Hot-Humid,1.107253721,82.8,65.6,74.2,28.22222222222222,60.0,101325.0,777.3228451,0.579276138,3.5777956792854693,3.6657914505304463,3.453294836773248,3.474544498148968,3.495794159524688,932.9
55327,Baytown Energy Center,2021,TX,4571582.0,3392.77970398,3813.28197383,420.5022699,19,Closed,RI,1,NG,29.7731,-94.9019,2A,A,Hot-Humid,1.107253721,81.5,64.5,73.0,27.5,60.0,101325.0,920.352768757704,0.742145652,3.560432477284034,3.653913613967904,3.4481506449861583,3.468726941884333,3.489303238782508,932.9
55327,Baytown Energy Center,2022,TX,2106540.0,1980.901268,2519.6824583,537.1156103,20,Closed,RI,1,NG,29.7731,-94.9019,2A,A,Hot-Humid,1.107253721,81.5,62.5,72.0,27.5,60.0,101325.0,721.3720338,0.940357775,3.560416475327909,3.653913613967904,3.443947656252855,3.464944252,3.485940847795865,932.9
55327,Baytown Energy Center,2023,TX,5051327.0,3539.35835,3967.10968,435.32215,21,Closed,RI,1,NG,29.7731,-94.9019,2A,A,Hot-Humid,1.107253721,83.1,65.3,74.2,28.38888888888889,60.0,101325.0,776.3255826,0.700678921,3.5819622278226526,3.668595275082368,3.453294836773248,3.47482488060416,3.496354924435072,932.9
113,Cholla,2021,AZ,1926547.011,7529.180490000001,7529.180490000001,0.0,59,Closed,RC,3,SUB,34.9394,-110.3033,5B,B,Cold,1.058806803,74.8,40.8,57.8,23.77777777777778,60.0,101325.0,1543.692044522998,3.908121861,3.478293218060328,3.5989415794036907,3.391315160879929,3.4120778027323047,3.432840444584681,425.9
113,Cholla,2023,AZ,1787705.035,7105.21457,7105.21457,0.0,61,Closed,RC,3,SUB,34.9394,-110.3033,5B,B,Cold,1.058806803,73.5,40.3,56.9,23.05555555555556,60.0,101325.0,1487.918450667501,3.974489321,3.4636111785364894,3.589341003999304,3.388360988918608,3.408458990426678,3.428556991934748,425.9
6077,Gerald Gentleman,2023,NE,7676999.047,6424.200384,907964.0553,901539.76786143,44,Open,OC,2,SUB,41.0808,-101.1408,5A,A,Cold,1.485507445,64.6,36.0,50.3,18.111111111111107,60.0,101325.0,590.6449731,0.836811408,3.3730327874857187,3.5310878367615914,3.367837142598687,3.384162212014977,3.400487281431268,1362.6
6077,Gerald Gentleman,2024,NE,6534463.005,6371.9049448000005,922598.00747684,916226.14417155,45,Open,OC,2,SUB,41.0808,-101.1408,5A,A,Cold,1.485507445,67.2,37.4,52.3,19.55555555555556,60.0,101325.0,444.9132217,0.975122966,3.3979674427882367,3.5468801283093256,3.3738544751170263,3.3911570404362563,3.4084596057554863,1362.6
6077,Gerald Gentleman,2021,NE,7073237.982,6786.785880800001,880894.7815,872404.9926,42,Open,OC,2,SUB,41.0808,-101.1408,5A,A,Cold,1.485507445,66.5,36.9,51.7,19.166666666666668,60.0,101325.0,469.4993431,0.959501985,3.391220704090045,3.542537155245808,3.372031639837425,3.389082191378264,3.406132742919102,1362.6
6077,Gerald Gentleman,2022,NE,7451242.003,6424.200384,932416.127,925991.96444333,43,Open,OC,2,SUB,41.0808,-101.1408,5A,A,Cold,1.485507445,67.3,34.5,50.9,19.61111111111111,60.0,101325.0,434.3328763,0.862165043,3.399011205656918,3.5475062173263145,3.369624825072197,3.387412964297609,3.4052011035230207,1362.6
6250,Mayo,2022,NC,1091886.96,1583.2931574200002,4113.570978,2530.27025,39,Closed,RI,1,BIT,36.5278,-78.8917,3A,A,Mixed-Humid,0.466937329,70.3,46.9,58.6,21.27777777777778,60.0,101325.0,623.1265088468831,1.450052263,3.429313144868805,3.5669786073617096,3.393974741,3.411275127476366,3.4285755141302943,763.2
6250,Mayo,2023,NC,1216965.015,1902.372937,3538.627766,1636.254829,40,Closed,RI,1,BIT,36.5278,-78.8917,3A,A,Mixed-Humid,0.466937329,71.1,47.7,59.4,21.72222222222221,60.0,101325.0,578.6749582,1.563210868,3.4376927372988115,3.5724077842987345,3.3966667026950192,3.4142408108553908,3.4318149190157623,763.2
6250,Mayo,2021,NC,1303166.966,2552.274838,4367.337294,1815.0813825400005,38,Closed,RI,1,BIT,36.5278,-78.8917,3A,A,Mixed-Humid,0.466937329,71.7,47.7,59.7,22.05555555555556,60.0,101325.0,591.7171606,1.958517139,3.4440829547960563,3.576548676870879,3.397684679771512,3.415571079481449,3.433457479191385,763.2
6250,Mayo,2024,NC,906321.001,1317.390817,2650.385095,1332.9980628100002,41,Closed,RI,1,BIT,36.5278,-78.8917,3A,A,Mixed-Humid,0.466937329,71.7,48.8,60.2,22.05555555555556,60.0,101325.0,453.3794956173031,1.453558746,3.4440921330927665,3.576548676870879,3.399391749731498,3.4171074424454364,3.434823135159374,763.2
55818,Frederickson Power LP,2021,WA,1289676.0,863.6980727,1016.73462813,139.5794229,19,Closed,RI,1,NG,47.086111,-122.365674,4C,C,Marine,0.186900112,61.1,45.8,53.5,16.166666666666668,60.0,101325.0,405.987922632953,0.669701594,3.3412791766207275,3.511204300058292,3.377546737640796,3.390912493882545,3.404278250124295,318.3
