plant_code,plant_name,year,state,net_gen_mwh,consumption_ML,withdrawal_ML,discharge_ML,facility_age_yrs,cooling_category,cooling_type_eia,n_cooling_systems,primary_fuel,LAT,LON,ashrae_zone,moisture_regime,ba_climate_zone,bws_raw,max_temp_f,min_temp_f,mean_temp_f,state_water_intensity_L_per_MWh,capacity_mw
55239,Red Oak Power LLC,2022,NJ,3137651.0,2773.14594108,2773.14594108,0.0,20,Closed,RI,1,NG,40.448674,-74.348879,4A,A,Mixed-Humid,0.355848805,65.7,48.0,56.9,446.906278716345,821.1
55239,Red Oak Power LLC,2021,NJ,2417920.0,2095.05030614,2095.05030614,0.0,19,Closed,RI,1,NG,40.448674,-74.348879,4A,A,Mixed-Humid,0.355848805,66.4,49.5,58.0,498.99284424211896,821.1
6462,River Bend,2022,LA,8305718.0,22172.49397596,27994.3182812,5821.82430524,36,Closed,RI,1,NUC,30.757,-91.3327,2A,A,Hot-Humid,0.156628614,80.1,57.5,68.8,922.1581557052341,1035.9
6462,River Bend,2021,LA,7441875.0,20203.0360028,25297.14551882,5094.10951602,35,Closed,RI,1,NUC,30.757,-91.3327,2A,A,Hot-Humid,0.156628614,78.4,58.6,68.5,986.692488210525,1035.9
6462,River Bend,2024,LA,8489302.0,22704.889180000002,27671.347100000003,4962.67251,38,Closed,RI,1,NUC,30.757,-91.3327,2A,A,Hot-Humid,0.156628614,83.0,62.0,72.5,1142.39822523866,1035.9
6462,River Bend,2023,LA,4391058.0,14473.288010400001,18431.471693620002,3958.1874686300002,37,Closed,RI,1,NUC,30.757,-91.3327,2A,A,Hot-Humid,0.156628614,83.4,61.7,72.5,1027.9334361770352,1035.9
56611,Sandy Creek Energy Station,2023,TX,3295185.0,3859.1649284400005,5307.83755003,1448.67262159,10,Closed,RI,1,SUB,31.474378,-96.957149,2A,A,Hot-Humid,1.107253721,80.5,56.4,68.5,776.325582577331,1008.0
56611,Sandy Creek Energy Station,2024,TX,3037247.0,3274.2055211399997,4426.89693483,1152.6914136900002,11,Closed,RI,1,SUB,31.474378,-96.957149,2A,A,Hot-Humid,1.107253721,81.0,57.9,69.5,777.322845056421,1008.0
56611,Sandy Creek Energy Station,2022,TX,3907048.0,4755.18283167,6471.033476470001,1715.8506448,9,Closed,RI,1,SUB,31.474378,-96.957149,2A,A,Hot-Humid,1.107253721,81.4,55.5,68.4,721.372033824905,1008.0
56611,Sandy Creek Energy Station,2021,TX,5385695.0,6540.06799864,8375.39375386,1835.32575522,8,Closed,RI,1,SUB,31.474378,-96.957149,2A,A,Hot-Humid,1.107253721,78.9,56.3,67.6,920.3527687577041,1008.0
55345,Otay Mesa Generating Project,2024,CA,2349626.0,0.0,0.0,0.0,15,Dry-Hybrid,DC,1,NG,32.581481,-116.914969,3B,B,Hot-Dry,1.509648074,70.4,57.5,63.9,177.1685916233332,688.5
55345,Otay Mesa Generating Project,2023,CA,2179145.0,0.0,0.0,0.0,14,Dry-Hybrid,DC,1,NG,32.581481,-116.914969,3B,B,Hot-Dry,1.509648074,69.8,56.4,63.1,196.1989634429307,688.5
55345,Otay Mesa Generating Project,2022,CA,2589030.0,0.0,0.0,0.0,13,Dry-Hybrid,DC,1,NG,32.581481,-116.914969,3B,B,Hot-Dry,1.509648074,71.2,56.7,64.0,175.26246227243382,688.5
55345,Otay Mesa Generating Project,2021,CA,2127016.0,0.0,0.0,0.0,12,Dry-Hybrid,DC,1,NG,32.581481,-116.914969,3B,B,Hot-Dry,1.509648074,71.5,58.2,64.9,180.6069952463169,688.5
56400,Treasure Coast Energy Center,2024,FL,1839311.037,1554.9328657,2058.884499,504.8601317,16,Closed,RI,1,NG,27.383889,-80.3775,2A,A,Hot-Humid,0.390419117,84.0,66.2,75.1,838.3079358847431,411.4
56400,Treasure Coast Energy Center,2023,FL,1789325.205,1530.6305335000002,2048.2096428000004,517.5791093,15,Closed,RI,1,NG,27.383889,-80.3775,2A,A,Hot-Humid,0.390419117,84.7,66.5,75.6,786.263275983292,411.4
56400,Treasure Coast Energy Center,2022,FL,1972255.0,1651.16555872,2207.73060561,556.65589673,14,Closed,RI,1,NG,27.383889,-80.3775,2A,A,Hot-Humid,0.390419117,83.7,65.5,74.6,698.135737432875,411.4
56400,Treasure Coast Energy Center,2021,FL,1839118.0,1551.5524945700001,2023.11615991,724.0505123400001,13,Closed,RI,1,NG,27.383889,-80.3775,2A,A,Hot-Humid,0.390419117,84.3,65.5,74.9,614.3257591704711,411.4
1729,Fermi,2022,MI,6662563.0,20288.37428584,52850.758797,52850.758797,37,Closed,RN,1,NUC,41.9631,-83.2581,5A,A,Cold,0.105604749,60.2,42.0,51.1,1476.414558637139,1281.0
1729,Fermi,2023,MI,9356041.0,26091.695507,71017.319928,44535.727191000005,38,Closed,RN,1,NUC,41.9631,-83.2581,5A,A,Cold,0.105604749,60.9,44.1,52.5,1213.706918773508,1281.0
1729,Fermi,2024,MI,8255762.0,22507.290778000002,60244.80015,37737.50937200001,39,Closed,RN,1,NUC,41.9631,-83.2581,5A,A,Cold,0.105604749,62.7,45.4,54.0,1381.924819418998,1281.0
1729,Fermi,2021,MI,9369366.0,26019.772717,69148.84155200001,43129.068835000005,36,Closed,RN,1,NUC,41.9631,-83.2581,5A,A,Cold,0.105604749,61.2,43.9,52.6,592.1021720015771,1281.0
2963,Northeastern,2023,OK,3489797.03,4173.6795037,5449.302107140001,1275.6074618000002,62,Closed,RI,3,SUB,36.4317,-95.7008,3A,A,Mixed-Humid,0.341006687,73.7,51.3,62.5,870.486291687026,1477.5
2963,Northeastern,2022,OK,4640654.04,4957.528137810001,6275.49812292,1315.75930567,61,Closed,RI,3,SUB,36.4317,-95.7008,3A,A,Mixed-Humid,0.341006687,73.5,50.2,61.9,861.2937168713011,1477.5
2963,Northeastern,2024,OK,4228966.0,4726.686265190001,5872.46173481,1145.77925503,63,Closed,RI,3,SUB,36.4317,-95.7008,3A,A,Mixed-Humid,0.341006687,75.0,52.6,63.8,1013.561607753783,1477.5
2963,Northeastern,2021,OK,4809838.957,4838.4353538000005,6458.93909152,1620.5075231300002,60,Closed,RI,3,SUB,36.4317,-95.7008,3A,A,Mixed-Humid,0.341006687,72.8,51.6,62.2,942.0769634411021,1477.5
55736,Hanging Rock Energy Facility,2023,OH,10533130.0,13433.155763060002,14490.53055295,1057.36343366,20,Closed,RI,2,NG,38.5731,-82.7833,4A,A,Mixed-Humid,0.184038037,69.0,47.4,58.2,1081.591549868622,1429.8
55736,Hanging Rock Energy Facility,2021,OH,9510071.0,11744.117177290002,12736.731172900001,992.6102102000001,18,Closed,RI,2,NG,38.5731,-82.7833,4A,A,Mixed-Humid,0.184038037,66.7,47.4,57.0,1470.495016622536,1429.8
55736,Hanging Rock Energy Facility,2024,OH,8326927.0,12439.30393838,13425.17233337,985.86460958,21,Closed,RI,2,NG,38.5731,-82.7833,4A,A,Mixed-Humid,0.184038037,70.9,49.5,60.2,999.482999460377,1429.8
55736,Hanging Rock Energy Facility,2022,OH,9979375.0,12582.44921753,13535.244485350002,952.8066240500001,19,Closed,RI,2,NG,38.5731,-82.7833,4A,A,Mixed-Humid,0.184038037,66.8,46.1,56.5,1048.292438642655,1429.8
10202,Fernandina Beach Mill,2024,FL,568150.936,349.77188400000006,23318.20887902,19834.53012471,42,Closed,RI,1,NG,30.681823,-81.455413,2A,A,Hot-Humid,0.390419117,81.3,60.7,71.0,838.3079358847431,96.9
10202,Fernandina Beach Mill,2023,FL,557723.996,320.47659601000004,21365.16444362,17931.10105818,41,Closed,RI,1,NG,30.681823,-81.455413,2A,A,Hot-Humid,0.390419117,81.8,60.0,70.9,786.263275983292,96.9
10202,Fernandina Beach Mill,2022,FL,582633.216,330.53443038,22035.64004823,20222.77313054,40,Closed,RI,1,NG,30.681823,-81.455413,2A,A,Hot-Humid,0.390419117,80.3,58.5,69.4,698.135737432875,96.9
10202,Fernandina Beach Mill,2021,FL,636107.517,328.04741601,21869.858017280003,19246.54238941,39,Closed,RI,1,NG,30.681823,-81.455413,2A,A,Hot-Humid,0.390419117,79.5,58.4,69.0,614.3257591704711,96.9
10308,Sayreville Cogeneration Facility,2021,NJ,739864.0,0.0,0.0,0.0,30,Dry-Hybrid,DC,1,NG,40.439,-74.3444,4A,A,Mixed-Humid,0.355848805,66.4,49.5,58.0,498.99284424211896,430.2
10308,Sayreville Cogeneration Facility,2022,NJ,669078.0,0.0,0.0,0.0,31,Dry-Hybrid,DC,1,NG,40.439,-74.3444,4A,A,Mixed-Humid,0.355848805,65.7,48.0,56.9,446.906278716345,430.2
10308,Sayreville Cogeneration Facility,2024,NJ,534828.0,0.0,0.0,0.0,33,Dry-Hybrid,DC,1,NG,40.439,-74.3444,4A,A,Mixed-Humid,0.355848805,67.1,50.3,58.7,530.816931471863,430.2
10308,Sayreville Cogeneration Facility,2023,NJ,938193.0,0.0,0.0,0.0,32,Dry-Hybrid,DC,1,NG,40.439,-74.3444,4A,A,Mixed-Humid,0.355848805,67.2,50.2,58.7,510.40065575294307,430.2
26,E C Gaston,2023,AL,3399765.0,7569.56324388,1397861.0631600001,1390085.8310200002,63,Open,ON,5,BIT,33.244211,-86.458056,3A,A,Mixed-Humid,0.153045352,76.5,55.3,65.9,874.7178713079221,2034.0
26,E C Gaston,2021,AL,4335978.0,11874.831170000001,274048.54236,262173.71119,61,Open,ON,5,BIT,33.244211,-86.458056,3A,A,Mixed-Humid,0.153045352,74.3,54.7,64.5,1026.8621386491652,2034.0
26,E C Gaston,2024,AL,3281099.0,7586.21904788,1666804.34040071,1659219.1017740201,64,Open,ON,5,BIT,33.244211,-86.458056,3A,A,Mixed-Humid,0.153045352,76.7,55.6,66.2,745.413725026224,2034.0
26,E C Gaston,2022,AL,4044923.0,12132.23905,668412.55616,656276.5317,62,Open,ON,5,BIT,33.244211,-86.458056,3A,A,Mixed-Humid,0.153045352,75.5,54.5,65.0,795.557928922159,2034.0
649,Vogtle,2023,GA,23036612.0,59817.04882,89805.06684,29980.447200000002,36,Closed,RN,3,NUC,33.1427,-81.7625,3A,A,Mixed-Humid,0.230909114,76.9,52.3,64.6,1527.9196715594371,2430.0
649,Vogtle,2021,GA,19786908.0,60563.0017146,89063.24004229999,28500.2383277,34,Closed,RN,2,NUC,33.1427,-81.7625,3A,A,Mixed-Humid,0.230909114,78.5,53.1,65.8,1654.8126797433392,2430.0
649,Vogtle,2022,GA,19515206.0,60388.819858860006,89464.90989740001,29076.10139477,35,Closed,RN,2,NUC,33.1427,-81.7625,3A,A,Mixed-Humid,0.230909114,77.2,51.8,64.5,1802.497765144944,2430.0
6019,W H Zimmer,2021,OH,4575243.075,5379.55214248,45146.866493860005,39723.66478867,30,Closed,RN,1,RC,38.8675,-84.2289,4A,A,Mixed-Humid,0.184038037,66.3,44.5,55.4,1470.495016622536,1425.6
7846,Brandy Branch,2021,FL,4944731.996,3264.88584172,3577.09131688,312.20547516,16,Closed,RI,2,NG,30.320556,-81.947222,2A,A,Hot-Humid,0.390419117,79.5,58.4,69.0,614.3257591704711,783.1
7846,Brandy Branch,2024,FL,5215344.997,3460.3644141199998,3850.51148118,390.10921296,19,Closed,RI,2,NG,30.320556,-81.947222,2A,A,Hot-Humid,0.390419117,81.3,60.7,71.0,838.3079358847431,783.1
7846,Brandy Branch,2023,FL,4632492.998,2785.7892104800003,3106.5421414200005,320.74157471,18,Closed,RI,2,NG,30.320556,-81.947222,2A,A,Hot-Humid,0.390419117,81.8,60.0,70.9,786.263275983292,783.1
7846,Brandy Branch,2022,FL,4871811.0,3227.2588663200004,3548.7764500800004,321.52515458000005,17,Closed,RI,2,NG,30.320556,-81.947222,2A,A,Hot-Humid,0.390419117,80.3,58.5,69.4,698.135737432875,783.1
46,Browns Ferry,2021,AL,31053552.0,39599.17401,4912421.19225,4803075.83899,44,Open,ON,1,NUC,34.7042,-87.1189,3A,A,Mixed-Humid,0.153045352,72.6,51.6,62.1,1026.8621386491652,3567.5
46,Browns Ferry,2024,AL,29403219.0,4894.53513,3967420.08362,3962536.90472,47,Open,ON,1,NUC,34.7042,-87.1189,3A,A,Mixed-Humid,0.153045352,75.5,54.2,64.8,745.413725026224,3854.0
46,Browns Ferry,2023,AL,30820510.0,21239.93551,3975763.12726,3973109.55485,46,Open,ON,1,NUC,34.7042,-87.1189,3A,A,Mixed-Humid,0.153045352,74.9,53.0,63.9,874.7178713079221,3854.0
46,Browns Ferry,2022,AL,29325461.0,8956.280060000001,4554987.63841,4546027.57294,45,Open,ON,1,NUC,34.7042,-87.1189,3A,A,Mixed-Humid,0.153045352,73.5,51.3,62.4,795.557928922159,3854.0
1682,Cleary Flood Hybrid,2024,MA,132521.996,131.92910931999998,195.49371404000001,64.10213294,49,Closed,RI,1,NG,41.8653,-71.1061,5A,A,Cold,0.170484735,61.8,44.4,53.1,60.08996730391271,121.0
1682,Cleary Flood Hybrid,2023,MA,49616.0,76.27222609,94.17721539000001,18.669642120000002,48,Closed,RI,1,NG,41.8653,-71.1061,5A,A,Cold,0.170484735,61.8,44.3,53.0,41.6574359983255,121.0
1682,Cleary Flood Hybrid,2021,MA,9514.0,19.82040676,21.800176190000002,1.34760596,46,Closed,RI,1,NG,41.8653,-71.1061,5A,A,Cold,0.170484735,62.7,45.4,54.1,64.55450075337589,121.0
1682,Cleary Flood Hybrid,2022,MA,24496.0,31.683881699999997,50.29295726,18.34031145,47,Closed,RI,1,NG,41.8653,-71.1061,5A,A,Cold,0.170484735,62.9,44.1,53.5,73.2312604230068,121.0
59764,Oregon Clean Energy Center,2023,OH,6505100.0,3953.5995517100005,4272.70961471,0.0,6,Closed,RI,1,NG,41.667928,-83.443664,5A,A,Cold,0.184038037,63.5,44.4,54.0,1081.591549868622,1061.5
59764,Oregon Clean Energy Center,2022,OH,5660712.0,3480.5330786000004,3929.76661035,0.0,5,Closed,RI,1,NG,41.667928,-83.443664,5A,A,Cold,0.184038037,62.5,42.9,52.7,1048.292438642655,1061.5
59764,Oregon Clean Energy Center,2021,OH,5993118.0,3833.5944838900004,4426.9272181100005,0.0,4,Closed,RI,1,NG,41.667928,-83.443664,5A,A,Cold,0.184038037,63.4,44.6,54.0,1470.495016622536,1061.5
1564,Vienna Operations,2024,MD,4559.0,19.097393450000002,19.097393450000002,0.0,53,Closed,RI,1,RFO,38.4878,-75.8208,4A,A,Mixed-Humid,0.282842881,68.7,47.8,58.3,292.7866636446689,180.6
1564,Vienna Operations,2022,MD,7053.0,15.770018060000002,15.770018060000002,0.0,51,Closed,RI,1,RFO,38.4878,-75.8208,4A,A,Mixed-Humid,0.282842881,68.4,47.4,57.9,262.2843698912595,180.6
1564,Vienna Operations,2023,MD,2904.0,36.854751760000006,36.854751760000006,0.0,52,Closed,RI,1,RFO,38.4878,-75.8208,4A,A,Mixed-Humid,0.282842881,70.1,48.5,59.3,258.2845882618413,180.6
1564,Vienna Operations,2021,MD,243.0,13.65018846,13.65018846,0.0,50,Closed,RI,1,RFO,38.4878,-75.8208,4A,A,Mixed-Humid,0.282842881,68.9,48.7,58.8,279.93993913202513,180.6
1250,Lawrence Energy Center,2022,KS,1992285.008,6019.9375230000005,6113.437150000001,151.037859,62,Closed,RI,2,SUB,39.0072,-95.269167,4A,A,Mixed-Humid,1.333534896,68.7,44.0,56.3,879.161583791054,517.0
1250,Lawrence Energy Center,2024,KS,1177221.0,4090.14686123,4439.90360359,366.00750748999997,64,Closed,RI,2,SUB,39.0072,-95.269167,4A,A,Mixed-Humid,1.333534896,70.9,46.8,58.8,1039.9325794543531,517.0
1250,Lawrence Energy Center,2023,KS,1731948.02,5510.31913093,6143.63715098,1036.72916375,63,Closed,RI,2,SUB,39.0072,-95.269167,4A,A,Mixed-Humid,1.333534896,70.8,46.0,58.4,1173.459784020496,517.0
1250,Lawrence Energy Center,2021,KS,1888956.044,5379.056253770001,5530.57485984,151.52996230000002,61,Closed,RI,2,SUB,39.0072,-95.269167,4A,A,Mixed-Humid,1.333534896,68.2,45.9,57.1,788.8131603352771,517.0
57275,Crescent Dunes Solar Energy,2024,NV,154402.0,0.08706443,105.92712803,0.0,9,Dry-Hybrid,HRI,1,SUN,38.238889,-117.36361,4B,B,Mixed-Dry,1.147337025,69.0,39.2,54.1,129.9590356499035,125.0
57275,Crescent Dunes Solar Energy,2023,NV,80236.0,0.13627476,113.64179361000001,0.0,8,Dry-Hybrid,HRI,1,SUN,38.238889,-117.36361,4B,B,Mixed-Dry,1.147337025,65.1,38.3,51.7,185.42634134529843,125.0
57275,Crescent Dunes Solar Energy,2022,NV,100666.0,0.03406869,33.41002866,0.0,7,Dry-Hybrid,HRI,1,SUN,38.238889,-117.36361,4B,B,Mixed-Dry,1.147337025,68.3,38.9,53.6,222.3274702073298,125.0
57275,Crescent Dunes Solar Energy,2021,NV,74721.0,0.0378541,41.43131245,0.0,6,Dry-Hybrid,HRI,1,SUN,38.238889,-117.36361,4B,B,Mixed-Dry,1.147337025,69.0,39.1,54.0,245.7746010659658,125.0
6095,Sooner,2024,OK,1755095.996,26683.2036736,948437.3751240601,13808.111979790001,45,Closed,RC,1,SUB,36.45307,-97.05279,3A,A,Mixed-Humid,0.341006687,74.9,50.4,62.7,1013.561607753783,1138.0
6095,Sooner,2023,OK,988024.996,23601.67552146,1035356.25989497,0.0,44,Closed,RC,1,SUB,36.45307,-97.05279,3A,A,Mixed-Humid,0.341006687,73.5,49.0,61.2,870.486291687026,1138.0
6095,Sooner,2021,OK,3194686.041,27859.92108456,1033899.9483159999,16905.23980654,42,Closed,RC,1,SUB,36.45307,-97.05279,3A,A,Mixed-Humid,0.341006687,72.6,48.9,60.7,942.0769634411021,1138.0
55503,"Waterford Power, LLC",2022,OH,6636082.0,5662.594819000001,6897.1684364,1232.908037,19,Closed,RI,1,NG,39.5333,-81.7178,5A,A,Cold,0.184038037,64.8,43.4,54.1,1048.292438642655,921.6
55503,"Waterford Power, LLC",2024,OH,6699999.0,4023.5122890000007,5419.192956,1395.3399801,21,Closed,RI,1,NG,39.5333,-81.7178,5A,A,Cold,0.184038037,68.5,46.0,57.3,999.482999460377,921.6
2277,Sheldon,2022,NE,1007952.994,1522.7720223400001,1943.97080763,421.34641628,61,Closed,RI,2,SUB,40.5589,-96.7847,5A,A,Cold,1.485507445,66.1,38.9,52.5,434.332876250174,228.7
2277,Sheldon,2024,NE,653206.004,871.17804281,1114.17865235,243.02710740999999,63,Closed,RI,2,SUB,40.5589,-96.7847,5A,A,Cold,1.485507445,68.1,42.3,55.2,444.913221740163,228.7
2277,Sheldon,2021,NE,844658.997,1142.5124462,1487.4390054,344.91898838,60,Closed,RI,2,SUB,40.5589,-96.7847,5A,A,Cold,1.485507445,65.9,41.7,53.8,469.499343099535,228.7
2277,Sheldon,2023,NE,720909.002,994.0410951800001,1294.90169657,300.51234367,62,Closed,RI,2,SUB,40.5589,-96.7847,5A,A,Cold,1.485507445,67.2,41.4,54.3,590.644973122503,228.7
6081,Stony Brook,2023,MA,22067.0,31.75580449,43.785837470000004,17.85199356,42,Closed,RI,1,NG,42.1978,-72.5106,5A,A,Cold,0.170484735,63.5,43.8,53.7,41.6574359983255,541.5
6081,Stony Brook,2021,MA,54734.0,65.83963613,85.90987995,25.71807554,40,Closed,RI,1,NG,42.1978,-72.5106,5A,A,Cold,0.170484735,62.5,42.9,52.7,64.55450075337589,541.5
6081,Stony Brook,2024,MA,47713.0,123.56713863,147.32815720000002,16.655804000000003,43,Closed,RI,1,NG,42.1978,-72.5106,5A,A,Cold,0.170484735,65.2,44.8,55.0,60.08996730391271,541.5
6081,Stony Brook,2022,MA,110102.0,130.74049058,153.7633542,16.299975460000002,41,Closed,RI,1,NG,42.1978,-72.5106,5A,A,Cold,0.170484735,63.3,42.2,52.7,73.2312604230068,541.5
6178,Coleto Creek,2023,TX,2660191.046,5370.49365635,496788.09691813,486264.69118682004,43,Closed,RC,1,SUB,28.7128,-97.214167,2A,A,Hot-Humid,1.107253721,84.1,62.6,73.4,776.325582577331,622.4
6178,Coleto Creek,2021,TX,3412861.956,6842.28756222,647988.42950074,641142.3565285201,41,Closed,RC,1,RC,28.7128,-97.214167,2A,A,Hot-Humid,1.107253721,81.7,60.9,71.3,920.3527687577041,622.4
6178,Coleto Creek,2024,TX,2640977.958,4552.76181733,498199.99806698004,493403.72082435,44,Closed,RC,1,SUB,28.7128,-97.214167,2A,A,Hot-Humid,1.107253721,84.1,62.5,73.3,777.322845056421,622.4
6178,Coleto Creek,2022,TX,2603497.997,5064.30698309,686106.78897284,681042.48198975,42,Closed,RC,1,SUB,28.7128,-97.214167,2A,A,Hot-Humid,1.107253721,83.1,59.4,71.3,721.372033824905,622.4
55397,Washington Energy Facility,2021,OH,4821284.0,3406.869,3805.094132,398.22513200000003,19,Closed,RI,1,NG,39.58,-81.6564,4A,A,Mixed-Humid,0.184038037,66.0,45.1,55.5,1470.495016622536,714.9
55397,Washington Energy Facility,2023,OH,5241651.0,3974.3019590000004,4497.445621,523.5222030000001,21,Closed,RI,1,NG,39.58,-81.6564,4A,A,Mixed-Humid,0.184038037,66.7,44.8,55.7,1081.591549868622,714.9
55397,Washington Energy Facility,2022,OH,4984653.0,3480.305954,3948.561171,468.255217,20,Closed,RI,1,NG,39.58,-81.6564,4A,A,Mixed-Humid,0.184038037,64.8,43.4,54.1,1048.292438642655,714.9
55397,Washington Energy Facility,2024,OH,5169207.3,4028.3878970800006,4605.20110206,576.8207758,22,Closed,RI,1,NG,39.58,-81.6564,4A,A,Mixed-Humid,0.184038037,68.5,46.0,57.3,999.482999460377,714.9
6015,Harris,2024,NC,7690460.0,18350.77053783,37544.82443218,19194.06146517,37,Closed,RN,1,NUC,35.6334,-78.9556,3A,A,Mixed-Humid,0.466937329,75.1,53.8,64.4,453.37949561730306,950.9
6015,Harris,2022,NC,7806867.0,18513.039708300003,37984.696645,19471.6947908,35,Closed,RN,1,NUC,35.6334,-78.9556,3A,A,Mixed-Humid,0.466937329,73.8,51.6,62.7,623.1265088468831,950.9
6015,Harris,2023,NC,8609278.0,19816.625135410002,39984.528748,20167.907398000003,36,Closed,RN,1,NUC,35.6334,-78.9556,3A,A,Mixed-Humid,0.466937329,74.7,52.8,63.8,578.674958196594,950.9
6015,Harris,2021,NC,7986733.0,17586.26534882,37448.6068808,19862.2355405,34,Closed,RN,1,NUC,35.6334,-78.9556,3A,A,Mixed-Humid,0.466937329,72.7,50.9,61.8,591.717160600264,950.9
3148,TalenEnergy Martins Creek,2024,PA,2577397.046,4395.82628955,12877.63170392,6294.7280057200005,49,Closed,RN,2,RFO,40.797762,-75.105416,5A,A,Cold,0.176300101,64.4,43.9,54.2,1028.33184868683,1794.1
3148,TalenEnergy Martins Creek,2021,PA,355764.001,1519.58849253,3461.45082679,1941.88504672,46,Closed,RN,2,RFO,40.797762,-75.105416,5A,A,Cold,0.176300101,63.2,43.5,53.3,1188.6384207251313,1794.1
3148,TalenEnergy Martins Creek,2023,PA,542795.004,2938.92040121,5194.32067495,2255.40405915,48,Closed,RN,2,RFO,40.797762,-75.105416,5A,A,Cold,0.176300101,64.0,43.3,53.6,1089.5722832110791,1794.1
3148,TalenEnergy Martins Creek,2022,PA,215848.003,689.66006249,1502.9591864000001,812.6215355200001,47,Closed,RN,2,RFO,40.797762,-75.105416,5A,A,Cold,0.176300101,62.9,41.5,52.2,1135.816208083482,1794.1
6001,Joseph M Farley,2022,AL,12988196.0,16246.979720000001,116885.88998,100646.48108,45,Closed,RI,2,NUC,31.2231,-85.1116,2A,A,Hot-Humid,0.153045352,79.2,57.0,68.1,795.557928922159,1776.4
6001,Joseph M Farley,2021,AL,14982937.0,19831.76299,124630.83884000001,104806.64667,44,Closed,RI,2,NUC,31.2231,-85.1116,2A,A,Hot-Humid,0.153045352,78.0,57.6,67.8,1026.8621386491652,1776.4
6001,Joseph M Farley,2023,AL,14758529.0,14884.23212,113573.65623000001,98681.85329,46,Closed,RI,2,NUC,31.2231,-85.1116,2A,A,Hot-Humid,0.153045352,80.1,58.4,69.2,874.7178713079221,1776.4
6001,Joseph M Farley,2024,AL,15083975.0,25608.29865,123798.04864000001,98178.39376,47,Closed,RI,2,NUC,31.2231,-85.1116,2A,A,Hot-Humid,0.153045352,80.0,58.5,69.3,745.413725026224,1776.4
55667,Lower Mount Bethel Energy,2023,PA,4392264.0,3062.63517083,3520.0186903100002,457.38351948,20,Closed,RI,1,NG,40.801924,-75.107563,5A,A,Cold,0.176300101,64.0,43.3,53.6,1089.5722832110791,651.6
55667,Lower Mount Bethel Energy,2022,PA,4295460.0,3010.49114808,3503.83227715,493.34112907,19,Closed,RI,1,NG,40.801924,-75.107563,5A,A,Cold,0.176300101,62.9,41.5,52.2,1135.816208083482,651.6
55667,Lower Mount Bethel Energy,2021,PA,4264758.0,3025.62143185,3481.63463291,456.32739009000005,18,Closed,RI,1,NG,40.801924,-75.107563,5A,A,Cold,0.176300101,63.2,43.5,53.3,1188.6384207251313,651.6
55667,Lower Mount Bethel Energy,2024,PA,3984510.0,2788.58662847,3231.80135832,443.21472984999997,21,Closed,RI,1,NG,40.801924,-75.107563,5A,A,Cold,0.176300101,64.4,43.9,54.2,1028.33184868683,651.6
56846,CPV St Charles Energy Center,2022,MD,3787178.0,2561.15162485,3082.2057405299997,521.05411568,5,Closed,RI,1,NG,38.5686,-76.8919,4A,A,Mixed-Humid,0.282842881,68.3,50.6,59.5,262.2843698912595,775.3
56846,CPV St Charles Energy Center,2023,MD,4162428.0,2835.3477982,3472.3490221800002,637.00122398,6,Closed,RI,1,NG,38.5686,-76.8919,4A,A,Mixed-Humid,0.282842881,70.1,52.2,61.2,258.2845882618413,775.3
56846,CPV St Charles Energy Center,2021,MD,3792084.0,2680.9901346300003,3156.43763063,475.447496,4,Closed,RI,1,NG,38.5686,-76.8919,4A,A,Mixed-Humid,0.282842881,69.0,51.9,60.4,279.93993913202513,775.3
56846,CPV St Charles Energy Center,2024,MD,3628467.0,2697.1765477900003,3250.4104338800003,553.8433371,7,Closed,RI,1,NG,38.5686,-76.8919,4A,A,Mixed-Humid,0.282842881,70.2,53.3,61.8,292.7866636446689,775.3
55480,Forney Energy Center,2024,TX,9680206.0,4689.3280539,5679.9698509,990.6380115900001,21,Closed,RI,2,NG,32.7563,-96.4916,3A,A,Hot-Humid,1.107253721,79.8,60.4,70.1,777.322845056421,1894.2
55480,Forney Energy Center,2021,TX,9027722.0,4657.530609900001,5577.61614991,920.0893254200001,18,Closed,RI,2,NG,32.7563,-96.4916,3A,A,Hot-Humid,1.107253721,77.6,58.6,68.1,920.3527687577041,1894.2
55480,Forney Energy Center,2022,TX,9316915.0,4121.56197882,4960.25363301,838.69165419,19,Closed,RI,2,NG,32.7563,-96.4916,3A,A,Hot-Humid,1.107253721,78.7,57.5,68.1,721.372033824905,1894.2
55480,Forney Energy Center,2023,TX,10423121.0,4837.924323450001,5723.22573097,885.29762211,20,Closed,RI,2,NG,32.7563,-96.4916,3A,A,Hot-Humid,1.107253721,79.6,60.0,69.8,776.325582577331,1894.2
55482,Goldendale Generating Station,2021,WA,1997686.0,60.01010473,64.26869098,4.254800840000001,17,Dry-Hybrid,HRI,1,NG,45.8114,-120.833,5B,B,Cold,0.186900112,68.0,46.0,57.0,405.98792263295303,302.8
55482,Goldendale Generating Station,2022,WA,1564498.0,45.23186409,48.74850998,3.50907507,18,Dry-Hybrid,HRI,1,NG,45.8114,-120.833,5B,B,Cold,0.186900112,67.5,45.4,56.5,377.49507728669124,302.8
55482,Goldendale Generating Station,2023,WA,2172002.0,65.70714678,70.94993963,5.24657826,19,Dry-Hybrid,HRI,1,NG,45.8114,-120.833,5B,B,Cold,0.186900112,66.3,45.3,55.8,470.955178473927,302.8
