plant_code,plant_name,year,state,net_gen_mwh,consumption_ML,withdrawal_ML,discharge_ML,facility_age_yrs,cooling_category,cooling_type_eia,n_cooling_systems,primary_fuel,LAT,LON,ashrae_zone,moisture_regime,ba_climate_zone,bws_raw,max_temp_f,min_temp_f,mean_temp_f,state_water_intensity_L_per_MWh,capacity_mw,predicted_ceiling_75,predicted_ceiling_90,excess_pct_75,excess_pct_90,overconsumer_75,overconsumer_90,excess_ratio,risk_score
3576,Ray Olinger,2022,TX,60509.0,40.86350095,243088.06386723003,243047.04894988,55,Open,ON,3,NG,33.068055,-96.452481,3A,A,Hot-Humid,1.107253721,78.7,57.5,68.1,721.372033824905,427.7,3645.6071190913935,2567.0114474118427,-0.9887910299669964,-0.9840812938363792,False,False,0.0,0.0
3576,Ray Olinger,2023,TX,117370.0,32.62644879,207082.63697811,207050.01052932,56,Open,ON,3,NG,33.068055,-96.452481,3A,A,Hot-Humid,1.107253721,79.6,60.0,69.8,776.325582577331,427.7,5796.802231503183,3819.281420994288,-0.9943716470759191,-0.9914574378806823,False,False,0.0,0.0
6166,Rockport,2023,IN,2493651.971,1128.88118479,1343.6804898300002,214.79930504,39,Closed,RN,2,SUB,37.9256,-87.0372,4A,A,Mixed-Humid,0.256390105,70.0,48.5,59.3,1963.8256245239825,2600.0,9226.81396765326,12949.559296765257,-0.8776521138556,-0.9128247410649728,False,False,0.0,0.0
6166,Rockport,2024,IN,5060786.988,13387.976894710002,15935.35341257,3224.27974865,40,Closed,RN,2,SUB,37.9256,-87.0372,4A,A,Mixed-Humid,0.256390105,70.6,50.0,60.3,1742.718631370045,2600.0,14259.153461498181,18835.490298395503,-0.061095952795548795,-0.28921537572874045,False,False,0.0,0.0
6166,Rockport,2021,IN,4802162.978,5705.34723954,6790.91954852,1085.57230898,37,Closed,RN,2,SUB,37.9256,-87.0372,4A,A,Mixed-Humid,0.256390105,68.1,47.7,57.9,1913.001539036669,2600.0,13963.421308821775,17957.55699285605,-0.5914076419125526,-0.6822871150118178,False,False,0.0,0.0
6166,Rockport,2022,IN,4500500.981,3407.87591906,4056.2560855,648.42180595,38,Closed,RN,2,SUB,37.9256,-87.0372,4A,A,Mixed-Humid,0.256390105,67.4,46.4,56.9,1928.1870398252568,2600.0,13309.055899359473,17073.71945678894,-0.7439430756899886,-0.8004022540205823,False,False,0.0,0.0
6042,Manatee,2021,FL,8457021.969,3376.74470722,1869318.0177921,0.0,45,Closed,RC,1,NG,27.6058,-82.3456,2A,A,Hot-Humid,0.390419117,83.9,68.2,76.0,614.3257591704711,2951.2,7194.313095197564,10097.305988533635,-0.5306369541417254,-0.6655796396529347,False,False,0.0,0.0
6042,Manatee,2024,FL,6559696.0,5907.049025980001,965990.76418703,14.97508196,48,Closed,RC,1,NG,27.6058,-82.3456,2A,A,Hot-Humid,0.390419117,83.6,67.5,75.5,838.3079358847431,2951.2,6319.81314599212,8969.682410593075,-0.06531270948633733,-0.3414427896573178,False,False,0.0,0.0
6042,Manatee,2023,FL,6640037.0,2361.29333308,738596.24174157,1.48766613,47,Closed,RC,1,NG,27.6058,-82.3456,2A,A,Hot-Humid,0.390419117,84.5,68.4,76.4,786.263275983292,2951.2,6352.438797971845,9108.172436019788,-0.6282855438396518,-0.740750040728053,False,False,0.0,0.0
6042,Manatee,2022,FL,6768666.0,9299.68488438,692884.1983930701,1061.83021746,46,Closed,RC,1,NG,27.6058,-82.3456,2A,A,Hot-Humid,0.390419117,84.5,68.2,76.3,698.135737432875,2951.2,6321.001079874969,9085.388827983177,0.4712360853708239,0.02358688884473349,True,True,0.02358688884473349,0.009208772315537999
55358,Cottonwood Energy Project,2022,TX,6668773.0,6745.89966739,7244.6312203,499.15551883,19,Closed,RI,4,NG,30.2588,-93.7353,2A,A,Hot-Humid,1.107253721,80.1,59.6,69.9,721.372033824905,1433.6,7085.594177539909,10648.32208583766,-0.04794157012642365,-0.36648237975801917,False,False,0.0,0.0
55358,Cottonwood Energy Project,2021,TX,5496400.0,5462.221711470001,5856.017913770001,378.52585836,18,Closed,RI,4,NG,30.2588,-93.7353,2A,A,Hot-Humid,1.107253721,78.9,60.6,69.7,920.352768757704,1433.6,6464.483900645858,9796.287850904406,-0.15504133115339996,-0.44241923118197046,False,False,0.0,0.0
55358,Cottonwood Energy Project,2023,TX,5896855.6,6517.718938,7314.426609880001,770.57698665,20,Closed,RI,4,NG,30.2588,-93.7353,2A,A,Hot-Humid,1.107253721,82.7,62.5,72.6,776.325582577331,1433.6,6740.3202087363015,10499.797723957825,-0.033025325777220844,-0.3792529047366075,False,False,0.0,0.0
55358,Cottonwood Energy Company LP,2024,TX,5975182.0,6208.2616705,6747.11856941,546.71919548,21,Closed,RI,4,NG,30.2588,-93.7353,2A,A,Hot-Humid,1.107253721,81.7,62.7,72.2,777.322845056421,1433.6,6779.635385013877,10505.117476810789,-0.08427794152129128,-0.40902501240902406,False,False,0.0,0.0
52088,Texas City Power Plant,2021,TX,1668225.0,1578.33427032,1756.6005834500002,194.70634876,34,Closed,RI,1,NG,29.378697,-94.943829,2A,A,Hot-Humid,1.107253721,81.5,64.5,73.0,920.352768757704,450.0,1873.954093576546,2868.1306755971214,-0.15775190239177045,-0.4496993167888336,False,False,0.0,0.0
52088,Texas City Power Plant,2022,TX,1701978.0,37.17651161,2199.7509613300003,2156.82062652,35,Closed,RI,1,NG,29.378697,-94.943829,2A,A,Hot-Humid,1.107253721,81.5,62.5,72.0,721.372033824905,450.0,1813.5805111764541,2779.0441192424937,-0.9795010415137931,-0.9866225543694738,False,False,0.0,0.0
52088,Texas City Power Plant,2024,TX,2131564.0,2726.5967543100005,2771.63556249,46.711959400000005,37,Closed,RI,1,NG,29.378697,-94.943829,2A,A,Hot-Humid,1.107253721,82.8,65.6,74.2,777.322845056421,450.0,2165.783444370075,3285.429831725566,0.258942467862035,-0.17009435782777213,True,False,0.0,0.0
52088,Texas City Power Plant,2023,TX,2059432.0,2632.752655,2853.442058,219.932321,36,Closed,RI,1,NG,29.378697,-94.943829,2A,A,Hot-Humid,1.107253721,83.1,65.3,74.2,776.325582577331,450.0,2116.42249509075,3223.912238886377,0.24396365144810558,-0.18336714528264553,True,False,0.0,0.0
55382,Thomas A Smith Energy Facility,2023,GA,8738658.0,6444.66809582,8414.22827505,1969.56017923,21,Closed,RI,2,NG,34.7094,-84.9175,3A,A,Mixed-Humid,0.230909114,74.4,53.1,63.7,1527.9196715594371,1192.0,7563.861440503239,9027.314560403682,-0.14796587080378565,-0.28609244170042425,False,False,0.0,0.0
55382,Thomas A Smith Energy Facility,2024,GA,8524594.0,7591.89337747,9792.61718917,2200.7238117,22,Closed,RI,2,NG,34.7094,-84.9175,3A,A,Mixed-Humid,0.230909114,75.1,54.0,64.6,1374.658807445936,1192.0,7275.810367076426,8868.285543857415,0.0434429973359219,-0.14392772538447451,True,False,0.0,0.0
55382,Thomas A Smith Energy Facility,2021,GA,7983357.0,6491.27784915,8141.06551863,1668.71471948,19,Closed,RI,2,NG,34.7094,-84.9175,3A,A,Mixed-Humid,0.230909114,73.1,52.7,62.9,1654.8126797433392,1192.0,7253.242820786964,8615.389085318871,-0.1050516286940318,-0.24654849770957893,False,False,0.0,0.0
55382,Thomas A Smith Energy Facility,2022,GA,7926566.0,6444.66431041,8414.22448964,1969.56017923,20,Closed,RI,2,NG,34.7094,-84.9175,3A,A,Mixed-Humid,0.230909114,73.3,51.8,62.5,1802.497765144944,1192.0,7403.253485334019,8686.021428723276,-0.12948214954722295,-0.2580418591763391,False,False,0.0,0.0
620,Sanford,2024,FL,9039120.0,9441.67561348,771485.0572986699,10091.55480228,65,Closed,RC,1,NG,28.8419,-81.3256,2A,A,Hot-Humid,0.390419117,81.8,64.5,73.1,838.3079358847431,2377.8,7410.987117665437,9837.800569630728,0.2740105283645747,-0.04026560137573488,True,False,0.0,0.0
620,Sanford,2022,FL,9147080.0,8062.593969330001,841664.9423286,7317.06125524,63,Closed,RC,1,NG,28.8419,-81.3256,2A,A,Hot-Humid,0.390419117,82.0,64.2,73.1,698.135737432875,2377.8,7271.345924161718,9725.904182547702,0.10881727446621263,-0.1710185687622101,True,False,0.0,0.0
620,Sanford,2023,FL,7926168.0,5791.71893951,700405.7058570001,4704.82552244,64,Closed,RC,1,NG,28.8419,-81.3256,2A,A,Hot-Humid,0.390419117,82.7,64.6,73.6,786.263275983292,2377.8,6750.792950103007,9174.787888560159,-0.14206834925641917,-0.36873538550885004,False,False,0.0,0.0
620,Sanford,2021,FL,9045077.0,9933.19217493,967164.82424017,6526.15661689,62,Closed,RC,1,NG,28.8419,-81.3256,2A,A,Hot-Humid,0.390419117,81.6,63.6,72.6,614.3257591704711,2377.8,7074.446207183455,9482.505178459782,0.40409466465993465,0.04752826262557572,True,True,0.04752826262557572,0.01855594232682137
6103,TalenEnergy Susquehanna,2021,PA,19943546.0,52076.64245200001,72077.234728,20458.626886,38,Closed,RN,2,NUC,41.0919,-76.1462,5A,A,Cold,0.176300101,62.1,44.0,53.0,1188.6384207251313,2532.0,49231.940557759146,54357.63160964961,0.05778163245268473,-0.04196262953525514,True,False,0.0,0.0
6103,TalenEnergy Susquehanna,2024,PA,19744444.0,38193.56799798,59919.235962950006,21725.826952190004,41,Closed,RN,2,NUC,41.0919,-76.1462,5A,A,Cold,0.176300101,63.1,44.1,53.6,1028.33184868683,2532.0,47647.006582747315,53509.171118475344,-0.19840571869609014,-0.2862238902296743,False,False,0.0,0.0
6103,TalenEnergy Susquehanna,2022,PA,20065031.0,49723.23791336,71145.0396614,22188.30941894,39,Closed,RN,2,NUC,41.0919,-76.1462,5A,A,Cold,0.176300101,62.0,,,1135.816208083482,2532.0,,,,,,,0.0,0.0
6103,TalenEnergy Susquehanna,2023,PA,19000960.0,46320.73349109,67809.88903926,21489.14797735,40,Closed,RN,2,NUC,41.0919,-76.1462,5A,A,Cold,0.176300101,62.8,43.8,53.3,1089.5722832110791,2532.0,46887.02874855786,52543.47313086505,-0.012077866151526494,-0.1184303067343238,False,False,0.0,0.0
52151,Sylvamo Corporation Eastover Facility,2021,SC,537481.002,779.7944600000001,2297.74387,1502.80777,37,Closed,RI,2,BLQ,33.8872,-80.6397,3A,A,Mixed-Humid,0.36714078,75.9,53.5,64.7,901.905343453639,109.6,1922.371629097432,6139.491801593907,-0.5943581104730934,-0.8729871322904034,False,False,0.0,0.0
52151,Sylvamo Corporation Eastover Facility,2024,SC,520341.0,768.4382300000001,4743.11873,3989.82214,40,Closed,RI,2,BLQ,33.8872,-80.6397,3A,A,Mixed-Humid,0.36714078,77.2,55.0,66.1,913.0346653790908,109.6,1906.2774631796005,6186.3695799398065,-0.5968906705122172,-0.8757852695235391,False,False,0.0,0.0
52151,Sylvamo Corporation Eastover Facility,2023,SC,527694.005,753.29659,5980.9478,5246.57826,39,Closed,RI,2,BLQ,33.8872,-80.6397,3A,A,Mixed-Humid,0.36714078,76.7,54.3,65.5,2886.903194994574,109.6,2797.5574506946336,7940.942469072107,-0.7307306093703433,-0.9051376341115814,False,False,0.0,0.0
52151,Sylvamo Corporation Eastover Facility,2022,SC,539817.001,779.7944600000001,7286.914250000001,6514.690610000001,38,Closed,RI,2,BLQ,33.8872,-80.6397,3A,A,Mixed-Humid,0.36714078,76.0,53.7,64.8,937.5456448357992,109.6,1942.678785180397,6192.665301412297,-0.5985983550401573,-0.8740777319545817,False,False,0.0,0.0
50406,Somerset Plant,2024,ME,527248.004,1776.84117072,9418.48240641,7641.633664870001,48,Closed,RI,2,BLQ,44.703467,-69.647441,6A,A,Cold,0.027245676,58.6,41.1,49.8,552.2139849664051,107.1,1573.1550009623822,4487.362989168194,0.12947622429640573,-0.6040344462863775,True,False,0.0,0.0
50406,Somerset Plant,2023,ME,485439.996,1458.07558003,10174.48177915,8716.40241371,47,Closed,RI,2,BLQ,44.703467,-69.647441,6A,A,Cold,0.027245676,57.7,40.9,49.3,378.2801821091097,107.1,1434.589889033011,4159.782062904637,0.01637101388803149,-0.64948269933837,True,False,0.0,0.0
50406,Somerset Plant,2021,ME,560162.0,1364.6175925400005,8533.83587482,7249.828588230001,45,Closed,RI,2,BLQ,44.703467,-69.647441,6A,A,Cold,0.027245676,57.2,39.8,48.5,502.192908344458,107.1,1605.6087988876513,4507.488337183115,-0.15009335182680053,-0.6972554357416714,False,False,0.0,0.0
6639,R D Green,2021,KY,2386964.04,6104.503582400001,6872.51784648,768.01047867,42,Closed,RI,2,BIT,37.6461,-87.5,4A,A,Mixed-Humid,0.170628076,68.1,47.7,57.9,1185.2852606363751,586.0,5350.729241546318,7116.688194657305,0.14087319818033772,-0.14222691574673446,True,False,0.0,0.0
6639,R D Green,2023,KY,143697.001,470.905004,470.905004,0.0,44,Closed,RI,2,NG,37.6461,-87.5,4A,A,Mixed-Humid,0.170628076,70.0,48.5,59.3,1118.10655653863,586.0,393.27942468578806,737.6646274830217,0.1973802198684337,-0.36162724027208626,True,False,0.0,0.0
6639,R D Green,2022,KY,763008.998,14004.64668158,15062.11232131,1057.46185432,43,Closed,RI,2,NG,37.6461,-87.5,4A,A,Mixed-Humid,0.170628076,67.4,46.4,56.9,1304.465600422593,586.0,1213.773186546925,1803.4244506307068,10.538108467712945,6.765585454207518,True,True,6.765585454207518,1.1543988290650147
2828,Cardinal,2021,OH,10066943.47,7540.267955890001,1023898.50141336,1016358.22967206,55,Open,ON,3,BIT,40.2522,-80.6486,5A,A,Cold,0.184038037,62.3,44.1,53.2,1470.495016622536,1880.4,297269.72487599467,100125.33151301341,-0.974634928063948,-0.924691705466064,False,False,0.0,0.0
2828,Cardinal,2024,OH,9497124.984,6303.35495511,1204733.34014689,1198316.41153555,58,Open,ON,3,BIT,40.2522,-80.6486,5A,A,Cold,0.184038037,65.9,46.9,56.4,999.482999460377,1880.4,267910.05679076526,96446.53237138099,-0.976472122657072,-0.934644047845722,False,False,0.0,0.0
2828,Cardinal,2022,OH,10755881.74,6219.19771999,1259435.48997915,1253216.28847375,56,Open,ON,3,BIT,40.2522,-80.6486,5A,A,Cold,0.184038037,60.9,42.1,51.5,1048.292438642655,1880.4,282655.262861102,95545.18579017026,-0.977997233601675,-0.9349083088953517,False,False,0.0,0.0
2828,Cardinal,2023,OH,9679858.958,6034.73469069,1274076.43001304,1268041.68775153,57,Open,ON,3,BIT,40.2522,-80.6486,5A,A,Cold,0.184038037,63.7,45.0,54.4,1081.591549868622,1880.4,271342.45766025834,95182.50914870716,-0.9777597109470941,-0.9365982810847977,False,False,0.0,0.0
1571,Chalk Point Power,2024,MD,922331.0,1195.30377406,2390.60754812,1195.30377406,49,Closed,RN,2,NG,38.5444,-76.6861,4A,A,Mixed-Humid,0.282842881,70.2,53.3,61.8,292.7866636446689,1809.0,1412.4046364096992,2372.640692378526,-0.1537101031483192,-0.4962137428142433,False,False,0.0,0.0
1571,Chalk Point Power,2021,MD,107326.0,0.06056656,0.06056656,0.0,46,Closed,RN,2,NG,38.5444,-76.6861,4A,A,Mixed-Humid,0.282842881,69.0,51.9,60.4,279.9399391320252,1809.0,333.42103059393764,715.2034727289999,-0.9998183481111191,-0.9999153156237219,False,False,0.0,0.0
1571,Chalk Point Power,2023,MD,690674.0,674.27615625,1350.0967597800002,674.27615625,48,Closed,RN,2,NG,38.5444,-76.6861,4A,A,Mixed-Humid,0.282842881,70.1,52.2,61.2,258.2845882618413,1809.0,1152.3523354876088,1996.9162031243527,-0.4148697967755796,-0.662341286432032,False,False,0.0,0.0
1571,Chalk Point Power,2022,MD,235415.0,451.20951577000005,902.41524613,451.20951577000005,47,Closed,RN,2,NG,38.5444,-76.6861,4A,A,Mixed-Humid,0.282842881,68.3,50.6,59.5,262.2843698912595,1809.0,556.4529422845857,1078.8840760473568,-0.18913266247186303,-0.5817812814300963,False,False,0.0,0.0
1356,Ghent,2021,KY,10582328.07,26210.352968860003,95980.53171826,69770.18253481001,48,Closed,RI,4,RC,38.7497,-85.035,4A,A,Mixed-Humid,0.170628076,65.3,46.8,56.0,1185.2852606363751,2225.9,26210.352968859985,53791.99520353767,6.939965309536132e-16,-0.5127462205169095,True,False,0.0,0.0
1356,Ghent,2024,KY,10543290.74,20376.39642457,98487.41191994,78459.98487245,51,Closed,RI,4,BIT,38.7497,-85.035,4A,A,Mixed-Humid,0.170628076,67.6,48.3,57.9,994.635682399094,2225.9,20742.554262822956,26548.39556131468,-0.017652495136976584,-0.23248105982488382,False,False,0.0,0.0
1356,Ghent,2022,KY,10038535.17,26887.81644033,92566.09568367,65670.74249203001,49,Closed,RI,4,BIT,38.7497,-85.035,4A,A,Mixed-Humid,0.170628076,64.7,45.6,55.2,1304.465600422593,2225.9,20861.715118297932,25682.527629488228,0.28885934295721155,0.04693030328751133,True,True,0.04693030328751133,0.008007627356044532
1356,Ghent,2023,KY,9771857.982,18767.9870718,90023.72347783,71255.74776226,50,Closed,RI,4,BIT,38.7497,-85.035,4A,A,Mixed-Humid,0.170628076,66.3,46.7,56.5,1118.10655653863,2225.9,19974.69722136471,25266.182128061675,-0.06041193697164169,-0.2571894330265478,False,False,0.0,0.0
60368,Hummel Station LLC,2024,PA,7573388.0,5624.55523391,7065.29363614,1440.73461682,6,Closed,RI,1,NG,40.839014,-76.825517,5A,A,Cold,0.176300101,64.2,44.3,54.3,1028.33184868683,1194.4,5279.11562223176,5820.195400770594,0.06543512898704129,-0.03361402038747537,True,False,0.0,0.0
60368,Hummel Station LLC,2021,PA,7540537.0,7315.255614670001,8875.27607141,1560.0242421500002,3,Closed,RI,1,NG,40.839014,-76.825517,5A,A,Cold,0.176300101,62.9,43.7,53.3,1188.6384207251313,1194.4,5385.996929604245,5826.465671213811,0.35819899459309834,0.2555219626216444,True,True,0.2555219626216444,0.04504854781791413
60368,Hummel Station LLC,2022,PA,7750651.0,5066.07476956,6711.516788360001,1645.43823339,4,Closed,RI,1,NG,40.839014,-76.825517,5A,A,Cold,0.176300101,62.5,41.5,52.0,1135.816208083482,1194.4,5374.779953118791,5745.941786456966,-0.05743587388720172,-0.11832125039961149,False,False,0.0,0.0
60368,Hummel Station LLC,2023,PA,7736716.0,5250.96176478,6896.2220839,1645.24896289,5,Closed,RI,1,NG,40.839014,-76.825517,5A,A,Cold,0.176300101,64.1,43.8,54.0,1089.5722832110791,1194.4,5405.019942279306,5904.312461387028,-0.02850279539104522,-0.11065652451149993,False,False,0.0,0.0
10017,WestRock-West Point Mill,2023,VA,497914.0,396.710968,13889.426372,13568.423604,39,Closed,RI,1,BLQ,37.5392,-76.8053,4A,A,Mixed-Humid,0.340090219,72.3,50.4,61.3,234.211146820585,101.0,1404.1951086965237,4379.528492586339,-0.7174815910245863,-0.9094169683627925,False,False,0.0,0.0
10017,WestRock-West Point Mill,2022,VA,492040.998,396.710968,13927.659013,13568.423604,38,Closed,RI,1,BLQ,37.5392,-76.8053,4A,A,Mixed-Humid,0.340090219,71.0,49.0,60.0,247.2829983723718,101.0,1382.5006234313382,4263.0623564020225,-0.713048253811726,-0.9069422553943547,False,False,0.0,0.0
10017,WestRock-West Point Mill,2021,VA,520975.868,396.710968,13927.659013,13531.326586,37,Closed,RI,1,BIT,37.5392,-76.8053,4A,A,Mixed-Humid,0.340090219,70.9,49.9,60.4,225.4075701621309,101.0,1132.511954667706,1783.011623988404,-0.6497070372061545,-0.7775051140089594,False,False,0.0,0.0
10017,WestRock-West Point Mill,2024,VA,508944.005,397.846591,13927.659013,13605.520622,40,Closed,RI,1,BLQ,37.5392,-76.8053,4A,A,Mixed-Humid,0.340090219,72.3,51.2,61.8,134.98135808287202,101.0,1403.3816172511904,4413.762243799958,-0.7165086202431069,-0.9098622515159583,False,False,0.0,0.0
3944,FirstEnergy Harrison Power Station,2023,WV,11192670.64,18755.28323584,31453.37672887,12703.04480931,51,Closed,RN,2,RC,39.384167,-80.3325,5A,A,Cold,0.164651456,66.2,45.6,55.9,1166.5483358819529,2052.0,22093.197143248904,41325.813694986326,-0.15108333509932406,-0.5461605819968306,False,False,0.0,0.0
3944,FirstEnergy Harrison Power Station,2024,WV,10618152.42,12731.67007973,27795.985509660004,15064.29650288,52,Closed,RN,2,RC,39.384167,-80.3325,5A,A,Cold,0.164651456,67.7,47.2,57.5,1040.247493390368,2052.0,21085.629052861528,40604.52523861301,-0.39619206769635423,-0.6864470153286566,False,False,0.0,0.0
3944,FirstEnergy Harrison Power Station,2022,WV,12058137.26,18754.12490038,31453.33887477,12699.2556139,50,Closed,RN,2,RC,39.384167,-80.3325,5A,A,Cold,0.164651456,64.4,44.0,54.2,1214.86070114236,2052.0,23119.096165229115,42068.695069492,-0.18880371592614364,-0.5542023618892711,False,False,0.0,0.0
3944,FirstEnergy Harrison Power Station,2021,WV,11494151.17,38.52790298000001,66.61185977000001,28.08395679,49,Closed,RN,2,RC,39.384167,-80.3325,5A,A,Cold,0.164651456,65.1,45.8,55.5,846.559193931391,2052.0,21080.847665901234,39975.800220429075,-0.9981723741098741,-0.9990362193435139,False,False,0.0,0.0
728,Yates,2024,GA,2095620.0,9872.08808671,13060.46700692,3188.37892021,50,Closed,RI,2,NG,33.4622,-84.8986,3A,A,Mixed-Humid,0.230909114,75.6,56.8,66.2,1374.658807445936,807.4,2725.866751470557,3934.5043986341293,2.621632672024112,1.509105871158033,True,True,1.509105871158033,0.34846629964129955
728,Yates,2021,GA,1263668.0,27054.8173733,40346.186819400005,13291.37701692,47,Closed,RI,2,NG,33.4622,-84.8986,3A,A,Mixed-Humid,0.230909114,73.6,55.5,64.5,1654.8126797433392,807.4,2028.5344691833825,3006.4684312577415,12.337124798372951,7.998869601295547,True,True,7.998869601295547,1.8470118926366879
728,Yates,2023,GA,2239181.0,27223.84350062,40447.57524084,13189.98859548,49,Closed,RI,2,NG,33.4622,-84.8986,3A,A,Mixed-Humid,0.230909114,75.1,56.6,65.9,1527.9196715594371,807.4,2926.6509335484834,4138.753630795392,8.302046646065795,5.57778788716836,True,True,5.57778788716836,1.287962059105978
728,Yates,2022,GA,1381673.0,25834.54503488,39790.0722363,13576.98620142,48,Closed,RI,2,NG,33.4622,-84.8986,3A,A,Mixed-Humid,0.230909114,74.0,55.1,64.6,1802.497765144944,807.4,2216.095086878104,3222.1087399517646,10.657687970092514,7.017899804109885,True,True,7.017899804109885,1.620497025907787
7082,Harry Allen,2022,NV,2898285.0,0.0,0.0,0.0,11,Dry-Hybrid,DC,1,NG,36.430554,-114.902405,3B,B,Hot-Dry,1.147337025,81.0,59.8,70.4,222.3274702073298,745.0,157.9542270143878,799.0307269209991,-1.0,-1.0,False,False,0.0,0.0
7082,Harry Allen,2024,NV,2959410.0,0.0,0.0,0.0,13,Dry-Hybrid,DC,1,NG,36.430554,-114.902405,3B,B,Hot-Dry,1.147337025,82.5,62.0,72.2,129.9590356499035,745.0,159.59008221142935,823.5955882475502,-1.0,-1.0,False,False,0.0,0.0
7082,Harry Allen,2021,NV,3088051.0,0.0,0.0,0.0,10,Dry-Hybrid,DC,1,NG,36.430554,-114.902405,3B,B,Hot-Dry,1.147337025,82.1,60.9,71.5,245.7746010659658,745.0,166.9792259991957,845.3761235633788,-1.0,-1.0,False,False,0.0,0.0
7082,Harry Allen,2023,NV,2075115.48,0.0,0.0,0.0,12,Dry-Hybrid,DC,1,NG,36.430554,-114.902405,3B,B,Hot-Dry,1.147337025,79.4,59.1,69.2,185.42634134529845,745.0,124.2535230328757,649.2391397893073,-1.0,-1.0,False,False,0.0,0.0
6051,Edwin I Hatch,2022,GA,14558385.0,51344.661505710006,84727.16644960002,33382.50494389,47,Closed,RI,2,NUC,31.9342,-82.3447,2A,A,Hot-Humid,0.230909114,79.8,56.2,68.0,1802.497765144944,1848.0,48054.335811091056,60186.711041154624,0.06847094313307595,-0.1469103292485708,True,False,0.0,0.0
6051,Edwin I Hatch,2021,GA,14165068.0,44967.37370789001,73717.01377344,28749.64006555,46,Closed,RI,2,NUC,31.9342,-82.3447,2A,A,Hot-Humid,0.230909114,78.0,55.8,66.9,1654.8126797433392,1848.0,45475.94903285909,57105.85691509519,-0.011183391128387588,-0.21256109027927975,False,False,0.0,0.0
6051,Edwin I Hatch,2023,GA,14340224.0,45595.26345,80901.78252000001,35306.51907,48,Closed,RI,2,NUC,31.9342,-82.3447,2A,A,Hot-Humid,0.230909114,80.5,58.2,69.3,1527.9196715594371,1848.0,45595.263449999955,58926.010895924,9.574622972180808e-16,-0.226228574499451,True,False,0.0,0.0
6051,Edwin I Hatch,2024,GA,14104048.0,45595.26345,88374.18186,42778.91841,49,Closed,RI,2,NUC,31.9342,-82.3447,2A,A,Hot-Humid,0.230909114,79.7,57.6,68.7,1374.658807445936,1848.0,43582.77626340703,56680.04162767739,0.04617620443520693,-0.19556757298259625,True,False,0.0,0.0
7722,Watts Bar Nuclear Plant,2021,TN,17675595.0,6961.36899,138451.37075,131493.78717,25,Closed,RN,1,NUC,35.6021,-84.7895,4A,A,Mixed-Humid,0.201660476,65.8,46.6,56.2,957.3029783372972,2539.8,40539.21372244286,45516.883838366506,-0.8282806115169883,-0.8470596314387363,False,False,0.0,0.0
7722,Watts Bar Nuclear Plant,2023,TN,18709841.0,10886.83916,164737.25779,153850.41863,27,Closed,RN,1,NUC,35.6021,-84.7895,4A,A,Mixed-Humid,0.201660476,67.0,46.7,56.9,526.167690152781,2539.8,38968.88038647916,44966.65191402852,-0.7206273556738533,-0.7578908213843787,False,False,0.0,0.0
7722,Watts Bar Nuclear Plant,2022,TN,16808101.0,4686.33758,48008.121638100005,47885.2093754,26,Closed,RN,1,NUC,35.6021,-84.7895,4A,A,Mixed-Humid,0.201660476,65.7,45.3,55.5,964.348603740159,2539.8,39045.46771087566,43799.413912146665,-0.8799774249164731,-0.8930045596180829,False,False,0.0,0.0
7722,Watts Bar Nuclear Plant,2024,TN,18758683.0,12272.29922,167360.54692,155088.2477,28,Closed,RN,1,NUC,35.6021,-84.7895,4A,A,Mixed-Humid,0.201660476,67.7,47.9,57.8,1125.6762030615305,2539.8,44106.51772625663,49367.040034556376,-0.7217576935869889,-0.7514070276158034,False,False,0.0,0.0
60589,CPV Fairview Energy Center,2023,PA,7213102.0,4862.49541976,5721.84027091,859.35620738,4,Closed,RF,1,NG,40.412,-78.855,5A,A,Cold,0.176300101,63.0,42.7,52.9,1089.5722832110791,1197.0,5116.773533336672,5579.749623953974,-0.0496950103263327,-0.12854594785306994,False,False,0.0,0.0
60589,CPV Fairview Energy Center,2021,PA,7899201.0,5204.96903328,6063.3940298,858.42499652,2,Closed,RF,1,NG,40.412,-78.855,5A,A,Cold,0.176300101,62.0,43.4,52.7,1188.6384207251313,1197.0,5530.622585752192,5917.670248945588,-0.058881897548230845,-0.12043611517430826,False,False,0.0,0.0
60589,CPV Fairview Energy Center,2024,PA,7610155.0,5221.55291449,6138.62905355,917.07992447,5,Closed,RF,1,NG,40.412,-78.855,5A,A,Cold,0.176300101,63.6,43.9,53.7,1028.33184868683,1197.0,5273.105292870474,5778.6406304548345,-0.009776474300669743,-0.09640463070654495,False,False,0.0,0.0
60589,CPV Fairview Energy Center,2022,PA,7607058.0,4817.2370578,5713.33445464,896.1125384800001,3,Closed,RF,1,NG,40.412,-78.855,5A,A,Cold,0.176300101,60.9,41.3,51.1,1135.816208083482,1197.0,5272.973667833783,5603.42728987448,-0.08642876652577834,-0.14030524380947063,False,False,0.0,0.0
54817,Johnson County,2023,TX,1105626.369,1060.53560724,1324.99192066,246.63838855,26,Closed,RI,1,NG,32.3994,-97.4078,2A,A,Hot-Humid,1.107253721,79.6,58.2,68.9,776.325582577331,282.6,1246.3792900351605,1918.8786020622265,-0.14910684434584742,-0.44731490251637696,False,False,0.0,0.0
